Sentence,Word,TruthNER
351,the,O
351,contamination,O
351,of,O
351,the,O
351,Brahmaputra,LOCATION
351,.,O
352,The,O
352,protest,O
352,was,O
352,organized,O
352,by,O
352,the,O
352,All,O
352,Assam,O
352,Students,O
352,',O
352,Union,O
352,(,O
352,Aasu,O
352,),O
352,.,O
353,``,O
353,BJP,ORGANIZATION
353,came,O
353,to,O
353,power,O
353,in,O
353,the,O
353,state,O
353,with,O
353,a,O
353,promise,O
353,to,O
353,protect,O
353,jati,O
353,",",O
353,mati,O
353,",",O
353,bheti,O
353,(,O
353,community,O
353,",",O
353,land,O
353,and,O
353,homestead,O
353,),O
353,.,O
354,We,O
354,are,O
354,highly,O
354,dissatisfied,O
354,with,O
354,the,O
354,role,O
354,of,O
354,the,O
354,ruling,O
354,government,O
354,as,O
354,they,O
354,have,O
354,n't,O
354,shown,O
354,any,O
354,promptness,O
354,in,O
354,trying,O
354,to,O
354,unearth,O
354,the,O
354,causes,O
354,behind,O
354,this,O
354,serious,O
354,calamity,O
354,",",O
354,'',O
354,president,O
354,of,O
354,the,O
354,All,O
354,Guwahati,O
354,Students,O
354,',O
354,Union,O
354,Rajmil,PERSON
354,Ali,PERSON
354,said,O
354,.,O
355,Soon,O
355,after,O
355,reports,O
355,emerged,O
355,of,O
355,the,O
355,waters,O
355,of,O
355,the,O
355,Siang,LOCATION
355,river,O
355,in,O
355,Arunachal,LOCATION
355,Pradesh,LOCATION
355,turning,O
355,black,O
355,",",O
355,the,O
355,Brahmaputra,ORGANIZATION
355,was,O
355,also,O
355,found,O
355,to,O
355,be,O
355,turbid,O
355,.,O
356,The,O
356,Siang,LOCATION
356,is,O
356,the,O
356,principal,O
356,constituent,O
356,of,O
356,the,O
356,Brahmaputra,LOCATION
356,.,O
357,It,O
357,joins,O
357,the,O
357,Lohit,LOCATION
357,and,O
357,Dibang,LOCATION
357,rivers,O
357,to,O
357,form,O
357,the,O
357,Brahmaputra,LOCATION
357,.,O
358,A,O
358,large,O
358,section,O
358,of,O
358,Assamese,O
358,population,O
358,is,O
358,dependent,O
358,on,O
358,the,O
358,Brahmaputra,LOCATION
358,for,O
358,day,O
358,to,O
358,day,O
358,activities,O
358,.,O
359,Last,O
359,week,O
359,",",O
359,the,O
359,government,O
359,admitted,O
359,that,O
359,the,O
359,water,O
359,is,O
359,unfit,O
359,for,O
359,drinking,O
359,.,O
360,The,O
360,student,O
360,body,O
360,demanded,O
360,that,O
360,the,O
360,Centre,O
360,expedite,O
360,talks,O
360,with,O
360,China,LOCATION
360,to,O
360,resolve,O
360,the,O
360,matter,O
360,.,O
361,Construction,O
361,work,O
361,by,O
361,China,LOCATION
361,is,O
361,believed,O
361,to,O
361,have,O
361,polluted,O
361,the,O
361,waters,O
361,though,O
361,it,O
361,has,O
361,denied,O
361,having,O
361,any,O
361,role,O
361,.,O
362,Aasu,O
362,has,O
362,already,O
362,demanded,O
362,Prime,O
362,Minister,O
362,Narendra,PERSON
362,Modi,PERSON
362,'s,O
362,intervention,O
362,into,O
362,the,O
362,issue,O
362,.,O
363,The,O
363,Assam,LOCATION
363,government,O
363,has,O
363,sent,O
363,samples,O
363,collected,O
363,from,O
363,the,O
363,Brahmaputra,LOCATION
363,river,O
363,to,O
363,the,O
363,Indian,ORGANIZATION
363,Institute,ORGANIZATION
363,of,ORGANIZATION
363,Chemical,ORGANIZATION
363,Technology,ORGANIZATION
363,(,O
363,IICT,ORGANIZATION
363,),O
363,Hyderabad,LOCATION
363,and,O
363,IIT,ORGANIZATION
363,Guwahati,LOCATION
363,to,O
363,unearth,O
363,the,O
363,causes,O
363,behind,O
363,the,O
363,river,O
363,water,O
363,turning,O
363,muddy,O
363,and,O
363,black,O
363,.,O
364,Bengaluru,LOCATION
364,:,O
364,Hundreds,O
364,march,O
364,on,O
364,Borewell,LOCATION
364,Road,LOCATION
364,against,O
364,government,O
364,s,O
364,apathy,O
364,BENGALURU,LOCATION
364,:,O
364,More,O
364,than,O
364,200,O
364,residents,O
364,of,O
364,BBMP,ORGANIZATION
364,s,O
364,Mahadevapura,LOCATION
364,Zone,LOCATION
364,walked,O
364,peacefully,O
364,this,O
364,morning,O
364,on,O
364,Borewell,LOCATION
364,Road,LOCATION
364,in,O
364,Whitefield,LOCATION
364,",",O
364,demanding,O
364,restoration,O
364,of,O
364,the,O
364,road,O
364,and,O
364,civic,O
364,amenities,O
364,.,O
365,Citizens,O
365,marched,O
365,the,O
365,1,O
365,.,O
366,5,O
366,km,O
366,stretch,O
366,from,O
366,the,O
366,post,O
366,office,O
366,to,O
366,the,O
366,Ambedkar,O
366,statue,O
366,",",O
366,while,O
366,around,O
366,200,O
366,children,O
366,and,O
366,residents,O
366,stood,O
366,with,O
366,placards,O
366,in,O
366,solidarity,O
366,for,O
366,the,O
366,cause,O
366,.,O
367,Organised,O
367,by,O
367,Nallurahalli,LOCATION
367,Rising,O
367,along,O
367,with,O
367,Whitefield,LOCATION
367,Rising,O
367,",",O
367,the,O
367,protest,O
367,in,O
367,Hagadur,LOCATION
367,ward,O
367,drew,O
367,people,O
367,Kadugudi,LOCATION
367,",",O
367,Garadacharpalya,LOCATION
367,and,O
367,Hoodi,LOCATION
367,wards,O
367,.,O
368,Led,O
368,by,O
368,a,O
368,band,O
368,of,O
368,drummers,O
368,and,O
368,accompanied,O
368,by,O
368,a,O
368,contingent,O
368,of,O
368,police,O
368,",",O
368,traffic,O
368,police,O
368,and,O
368,traffic,O
368,wardens,O
368,",",O
368,the,O
368,protesters,O
368,held,O
368,placards,O
368,",",O
368,wore,O
368,black,O
368,and,O
368,donned,O
368,masks,O
368,",",O
368,to,O
368,symbolise,O
368,the,O
368,pathetic,O
368,condition,O
368,of,O
368,one,O
368,of,O
368,Whitefield,LOCATION
368,s,O
368,oldest,O
368,roads,O
368,.,O
369,The,O
369,reasons,O
369,for,O
369,the,O
369,protest,O
369,are,O
369,many,O
369,:,O
369,poor,O
369,road,O
369,conditions,O
369,",",O
369,garbage,O
369,strewn,O
369,roads,O
369,",",O
369,fatal,O
369,accidents,O
369,due,O
369,to,O
369,water,O
369,tankers,O
369,that,O
369,even,O
369,the,O
369,police,O
369,can,O
369,not,O
369,seem,O
369,to,O
369,control,O
369,and,O
369,all,O
369,this,O
369,in,O
369,Nallurahalli,LOCATION
369,and,O
369,Whitefield,LOCATION
369,itself,O
369,.,O
370,OBC,O
370,groups,O
370,protest,O
370,delay,O
370,in,O
370,granting,O
370,ST,O
370,status,O
370,DIBRUGARH,LOCATION
370,:,O
370,Expressing,O
370,displeasure,O
370,over,O
370,the,O
370,delay,O
370,in,O
370,granting,O
370,Scheduled,O
370,Tribe,O
370,(,O
370,ST,O
370,),O
370,status,O
370,to,O
370,the,O
370,state,O
370,'s,O
370,six,O
370,OBC,O
370,communities,O
370,",",O
370,members,O
370,of,O
370,the,O
370,All,O
370,Tai,O
370,Ahom,O
370,Students,O
370,',O
370,Union,O
370,(,O
370,ATASU,O
370,),O
370,took,O
370,out,O
370,a,O
370,huge,O
370,protest,O
370,rally,O
370,in,O
370,Dibrugarh,LOCATION
370,town,O
370,on,O
370,Friday,O
370,.,O
371,Hundreds,O
371,of,O
371,protesters,O
371,marched,O
371,through,O
371,the,O
371,main,O
371,thoroughfares,O
371,of,O
371,the,O
371,town,O
371,holding,O
371,placards,O
371,and,O
371,banners,O
371,before,O
371,converging,O
371,in,O
371,front,O
371,of,O
371,the,O
371,deputy,O
371,commissioner,O
371,'s,O
371,office,O
371,.,O
372,The,O
372,protest,O
372,continued,O
372,at,O
372,the,O
372,site,O
372,for,O
372,nearly,O
372,two,O
372,hours,O
372,as,O
372,the,O
372,agitating,O
372,members,O
372,raised,O
372,slogans,O
372,against,O
372,the,O
372,Centre,O
372,and,O
372,the,O
372,state,O
372,government,O
372,for,O
372,the,O
372,delay,O
372,in,O
372,according,O
372,the,O
372,promised,O
372,ST,O
372,status,O
372,to,O
372,the,O
372,six,O
372,communities,O
372,Tai,O
372,Ahom,O
372,",",O
372,Moran,O
372,",",O
372,Motok,O
372,",",O
372,Chutia,O
372,",",O
372,Koch,O
372,Rajbongshi,O
372,and,O
372,Adivasi,O
372,(,O
372,tea,O
372,workers,O
372,',O
372,community,O
372,of,O
372,Chotanagpur,LOCATION
372,origin,O
372,),O
372,.,O
373,The,O
373,protesters,O
373,dispersed,O
373,after,O
373,submitting,O
373,a,O
373,memorandum,O
373,to,O
373,deputy,O
373,commissioner,O
373,Laya,PERSON
373,Madduri,PERSON
373,addressed,O
373,to,O
373,Prime,O
373,Minister,O
373,Narendra,PERSON
373,Modi,PERSON
373,.,O
374,Granting,O
374,of,O
374,scheduled,O
374,tribes,O
374,status,O
374,to,O
374,the,O
374,six,O
374,communities,O
374,of,O
374,the,O
374,state,O
374,was,O
374,a,O
374,political,O
374,promise,O
374,of,O
374,the,O
374,BJP,ORGANIZATION
374,.,O
375,While,O
375,campaigning,O
375,in,O
375,the,O
375,state,O
375,in,O
375,the,O
375,run,O
375,up,O
375,to,O
375,the,O
375,2014,O
375,Lok,ORGANIZATION
375,Sabha,ORGANIZATION
375,elections,O
375,",",O
375,Modi,PERSON
375,himself,O
375,had,O
375,spoken,O
375,about,O
375,it,O
375,at,O
375,public,O
375,rallies,O
375,.,O
376,The,O
376,promise,O
376,was,O
376,reiterated,O
376,during,O
376,the,O
376,state,O
376,assembly,O
376,election,O
376,campaign,O
376,Modi,PERSON
376,as,O
376,well,O
376,as,O
376,present,O
376,chief,O
376,minister,O
376,Sarbananda,PERSON
376,Sonowal,PERSON
376,.,O
377,The,O
377,previous,O
377,Tarun,PERSON
377,Gogoi,PERSON
377,led,O
377,Congress,ORGANIZATION
377,government,O
377,in,O
377,the,O
377,state,O
377,was,O
377,also,O
377,in,O
377,favour,O
377,of,O
377,granting,O
377,ST,O
377,status,O
377,to,O
377,these,O
377,communities,O
377,.,O
378,Union,O
378,minister,O
378,of,O
378,state,O
378,for,O
378,social,O
378,justice,O
378,and,O
378,empowerment,O
378,Ramdas,PERSON
378,Athawale,PERSON
378,during,O
378,his,O
378,recent,O
378,visit,O
378,to,O
378,Guwahati,LOCATION
378,said,O
378,the,O
378,Centre,O
378,was,O
378,committed,O
378,to,O
378,its,O
378,promise,O
378,.,O
379,The,O
379,bill,O
379,to,O
379,grant,O
379,ST,O
379,status,O
379,to,O
379,the,O
379,six,O
379,communities,O
379,can,O
379,be,O
379,introduced,O
379,in,O
379,the,O
379,Parliament,O
379,after,O
379,the,O
379,National,ORGANIZATION
379,Commission,ORGANIZATION
379,for,ORGANIZATION
379,Scheduled,ORGANIZATION
379,Tribes,ORGANIZATION
379,recommends,O
379,the,O
379,proposal,O
379,submitted,O
379,by,O
379,the,O
379,state,O
379,government,O
379,",",O
379,Athawale,PERSON
379,had,O
379,said,O
379,.,O
380,As,O
380,per,O
380,an,O
380,estimate,O
380,",",O
380,if,O
380,the,O
380,six,O
380,communities,O
380,are,O
380,awarded,O
380,ST,O
380,status,O
380,",",O
380,Assam,LOCATION
380,will,O
380,officially,O
380,become,O
380,a,O
380,tribal,O
380,state,O
380,as,O
380,over,O
380,50,O
380,%,O
380,of,O
380,the,O
380,state,O
380,'s,O
380,population,O
380,will,O
380,fall,O
380,under,O
380,the,O
380,ST,O
380,category,O
380,.,O
381,The,O
381,number,O
381,of,O
381,assembly,O
381,seats,O
381,reserved,O
381,for,O
381,STs,O
381,is,O
381,also,O
381,expected,O
381,to,O
381,jump,O
381,from,O
381,the,O
381,existing,O
381,16,O
381,to,O
381,about,O
381,80,O
381,in,O
381,the,O
381,126,O
381,member,O
381,state,O
381,assembly,O
381,by,O
381,fresh,O
381,delimitation,O
381,of,O
381,assembly,O
381,constituencies,O
381,.,O
382,Currently,O
382,",",O
382,102,O
382,seats,O
382,are,O
382,general,O
382,seats,O
382,",",O
382,8,O
382,are,O
382,SC,O
382,reserved,O
382,seats,O
382,and,O
382,16,O
382,are,O
382,ST,O
382,reserved,O
382,seats,O
382,.,O
383,A,O
383,tribal,O
383,majority,O
383,state,O
383,is,O
383,seen,O
383,by,O
383,many,O
383,as,O
383,the,O
383,only,O
383,solution,O
383,to,O
383,combat,O
383,the,O
383,illegal,O
383,immigration,O
383,problem,O
383,from,O
383,Bangladesh,LOCATION
383,which,O
383,has,O
383,hit,O
383,the,O
383,state,O
383,'s,O
383,fragile,O
383,demography,O
383,.,O
384,However,O
384,",",O
384,existing,O
384,ST,O
384,communities,O
384,in,O
384,the,O
384,state,O
384,have,O
384,come,O
384,out,O
384,strongly,O
384,against,O
384,the,O
384,move,O
384,as,O
384,they,O
384,fear,O
384,that,O
384,the,O
384,six,O
384,communities,O
384,",",O
384,which,O
384,are,O
384,more,O
384,academically,O
384,and,O
384,economically,O
384,well,O
384,off,O
384,in,O
384,comparison,O
384,",",O
384,will,O
384,walk,O
384,away,O
384,with,O
384,the,O
384,advantages,O
384,of,O
384,reservations,O
384,in,O
384,education,O
384,and,O
384,employment,O
384,sectors,O
384,if,O
384,they,O
384,are,O
384,accorded,O
384,ST,O
384,status,O
384,.,O
385,Demand,O
385,for,O
385,Kambala,O
385,:,O
385,Hours,O
385,after,O
385,protest,O
385,",",O
385,Karnataka,LOCATION
385,says,O
385,will,O
385,amend,O
385,law,O
385,HOURS,O
385,after,O
385,nearly,O
385,"10,000",O
385,people,O
385,led,O
385,more,O
385,than,O
385,150,O
385,buffaloes,O
385,in,O
385,a,O
385,protest,O
385,march,O
385,in,O
385,Moodbidri,LOCATION
385,area,O
385,of,O
385,Dakshina,LOCATION
385,Kannada,LOCATION
385,district,O
385,in,O
385,coastal,O
385,Karnataka,LOCATION
385,on,O
385,Saturday,O
385,to,O
385,demand,O
385,legalisation,O
385,of,O
385,Kambala,O
385,",",O
385,a,O
385,traditional,O
385,buffalo,O
385,racing,O
385,sport,O
385,popular,O
385,in,O
385,the,O
385,region,O
385,",",O
385,the,O
385,Karnataka,LOCATION
385,government,O
385,said,O
385,it,O
385,would,O
385,amend,O
385,the,O
385,Prevention,O
385,of,O
385,Cruelty,O
385,to,O
385,Animals,O
385,Act,O
385,to,O
385,pave,O
385,the,O
385,way,O
385,for,O
385,it,O
385,.,O
386,The,O
386,Cabinet,O
386,has,O
386,decided,O
386,to,O
386,move,O
386,a,O
386,draft,O
386,Bill,O
386,in,O
386,the,O
386,legislature,O
386,session,O
386,scheduled,O
386,from,O
386,February,O
386,6,O
386,to,O
386,February,O
386,10,O
386,.,O
387,It,O
387,will,O
387,allow,O
387,Kambala,O
387,and,O
387,bullock,O
387,cart,O
387,racing,O
387,",",O
387,which,O
387,will,O
387,be,O
387,enabled,O
387,by,O
387,amending,O
387,the,O
387,Prevention,O
387,of,O
387,Cruelty,O
387,to,O
387,Animals,O
387,Act,O
387,and,O
387,therefore,O
387,considered,O
387,a,O
387,normal,O
387,traditional,O
387,sport,O
387,",",O
387,Law,O
387,and,O
387,Parliamentary,O
387,Affairs,O
387,Minister,O
387,T,PERSON
387,B,PERSON
387,Jayachandra,PERSON
387,told,O
387,reporters,O
387,.,O
388,Kambala,O
388,was,O
388,being,O
388,held,O
388,for,O
388,nearly,O
388,600,O
388,years,O
388,and,O
388,does,O
388,not,O
388,cause,O
388,any,O
388,cruelty,O
388,to,O
388,animals,O
388,",",O
388,he,O
388,said,O
388,",",O
388,adding,O
388,that,O
388,not,O
388,a,O
388,single,O
388,death,O
388,had,O
388,taken,O
388,place,O
388,due,O
388,to,O
388,the,O
388,folk,O
388,sport,O
388,in,O
388,recent,O
388,years,O
388,.,O
389,Earlier,O
389,",",O
389,CM,O
389,Siddaramaiah,PERSON
389,said,O
389,the,O
389,government,O
389,would,O
389,take,O
389,steps,O
389,to,O
389,ensure,O
389,that,O
389,a,O
389,popular,O
389,and,O
389,cultural,O
389,event,O
389,such,O
389,as,O
389,Kambala,O
389,was,O
389,held,O
389,",",O
389,as,O
389,per,O
389,peoples,O
389,wish,O
389,.,O
390,He,O
390,also,O
390,asked,O
390,for,O
390,the,O
390,Centres,O
390,support,O
390,in,O
390,view,O
390,of,O
390,the,O
390,protests,O
390,.,O
391,While,O
391,the,O
391,organisers,O
391,of,O
391,the,O
391,protest,O
391,on,O
391,Saturday,O
391,",",O
391,under,O
391,the,O
391,Dakshina,ORGANIZATION
391,Kannada,ORGANIZATION
391,Kambala,ORGANIZATION
391,Samiti,ORGANIZATION
391,",",O
391,had,O
391,intended,O
391,to,O
391,hold,O
391,a,O
391,Kambala,O
391,race,O
391,to,O
391,defy,O
391,a,O
391,November,O
391,22,O
391,",",O
391,2016,O
391,",",O
391,Karnataka,ORGANIZATION
391,High,ORGANIZATION
391,Court,ORGANIZATION
391,order,O
391,staying,O
391,holding,O
391,of,O
391,the,O
391,sport,O
391,",",O
391,local,O
391,authorities,O
391,dissuaded,O
391,the,O
391,organisers,O
391,against,O
391,violating,O
391,the,O
391,court,O
391,order,O
391,.,O
392,Kambala,O
392,committees,O
392,have,O
392,filed,O
392,an,O
392,interim,O
392,application,O
392,seeking,O
392,vacation,O
392,of,O
392,the,O
392,stay,O
392,the,O
392,matter,O
392,is,O
392,up,O
392,for,O
392,a,O
392,hearing,O
392,on,O
392,January,O
392,31,O
392,.,O
393,Among,O
393,those,O
393,who,O
393,participated,O
393,in,O
393,Saturdays,O
393,protest,O
393,",",O
393,which,O
393,demanded,O
393,an,O
393,ordinance,O
393,on,O
393,the,O
393,lines,O
393,of,O
393,the,O
393,Jallikattu,O
393,ordinance,O
393,in,O
393,Tamil,LOCATION
393,Nadu,LOCATION
393,to,O
393,legalise,O
393,Kambala,O
393,events,O
393,",",O
393,was,O
393,local,O
393,Congress,ORGANIZATION
393,MLA,O
393,Abhaychandra,PERSON
393,Jain,PERSON
393,and,O
393,BJP,ORGANIZATION
393,MP,O
393,Nalin,PERSON
393,Kumar,PERSON
393,Kateel,PERSON
393,.,O
394,Jain,PERSON
394,leads,O
394,a,O
394,Kambala,O
394,committee,O
394,in,O
394,Moodbidri,LOCATION
394,.,O
395,Saturdays,O
395,march,O
395,covered,O
395,a,O
395,3,O
395,km,O
395,route,O
395,near,O
395,Moodbidri,LOCATION
395,Karkala,LOCATION
395,national,O
395,highway,O
395,and,O
395,concluded,O
395,at,O
395,Kadalakere,LOCATION
395,Nisargadhama,LOCATION
395,.,O
396,Speakers,O
396,said,O
396,Kambala,O
396,should,O
396,not,O
396,be,O
396,viewed,O
396,as,O
396,a,O
396,sport,O
396,involving,O
396,violence,O
396,against,O
396,animals,O
396,but,O
396,as,O
396,a,O
396,cultural,O
396,practice,O
396,linked,O
396,to,O
396,agriculture,O
396,.,O
397,Classical,O
397,Kannada,O
397,centre,O
397,will,O
397,be,O
397,retained,O
397,in,O
397,Mysuru,LOCATION
397,:,O
397,CIIL,ORGANIZATION
397,director,O
397,MYSURU,LOCATION
397,:,O
397,The,O
397,row,O
397,over,O
397,the,O
397,shifting,O
397,of,O
397,Centre,O
397,of,O
397,Excellence,O
397,for,O
397,Studies,O
397,in,O
397,Classical,O
397,Kannada,O
397,from,O
397,CIIL,ORGANIZATION
397,(,O
397,Mysuru,LOCATION
397,),O
397,to,O
397,Bengaluru,LOCATION
397,has,O
397,finally,O
397,ended,O
397,with,O
397,CIIL,ORGANIZATION
397,authorities,O
397,deciding,O
397,to,O
397,retain,O
397,the,O
397,centre,O
397,in,O
397,Mysuru,LOCATION
397,.,O
398,A,O
398,decision,O
398,to,O
398,this,O
398,effect,O
398,was,O
398,announced,O
398,by,O
398,CIIL,ORGANIZATION
398,(,O
398,Mysuru,LOCATION
398,),O
398,director,O
398,prof,O
398,D,PERSON
398,G,PERSON
398,Rao,PERSON
398,during,O
398,the,O
398,inauguration,O
398,of,O
398,a,O
398,two,O
398,day,O
398,workshop,O
398,on,O
398,Visioning,O
398,workshop,O
398,and,O
398,project,O
398,preparation,O
398,being,O
398,organized,O
398,by,O
398,Centre,O
398,of,O
398,Excellence,O
398,for,O
398,Studies,O
398,in,O
398,Classical,O
398,Kannada,O
398,(,O
398,CESCK,O
398,),O
398,at,O
398,CIIL,ORGANIZATION
398,auditorium,O
398,from,O
398,Monday,O
398,.,O
399,The,O
399,centre,O
399,will,O
399,be,O
399,retained,O
399,in,O
399,Mysuru,LOCATION
399,.,O
400,It,O
400,will,O
400,be,O
400,temporarily,O
