Sentence,Word,POS,NER
1711,the,DT,O
1711,home,NN,O
1711,minister,NN,O
1711,",",",",O
1711,governor,NN,O
1711,and,CC,O
1711,mayor,NN,O
1711,.,.,O
1712,Chandigarh,NNP,LOCATION
1712,:,:,O
1712,On,IN,O
1712,a,DT,O
1712,day,NN,O
1712,when,WRB,O
1712,AAP,NNP,ORGANIZATION
1712,supremo,NN,O
1712,Arvind,NNP,PERSON
1712,Kejriwal,NNP,PERSON
1712,began,VBD,O
1712,his,PRP$,O
1712,tour,NN,O
1712,of,IN,O
1712,Punjab,NNP,LOCATION
1712,",",",",O
1712,Akali,NNP,ORGANIZATION
1712,Dal,NNP,ORGANIZATION
1712,BJP,NNP,ORGANIZATION
1712,government,NN,O
1712,announced,VBD,O
1712,a,DT,O
1712,slew,NN,O
1712,of,IN,O
1712,decisions,NNS,O
1712,",",",",O
1712,including,VBG,O
1712,a,DT,O
1712,housing,NN,O
1712,facility,NN,O
1712,for,IN,O
1712,lower,JJR,O
1712,middle,JJ,O
1712,income,NN,O
1712,group,NN,O
1712,.,.,O
1713,The,DT,O
1713,cabinet,NN,O
1713,meeting,NN,O
1713,was,VBD,O
1713,called,VBN,O
1713,to,TO,O
1713,discuss,VB,O
1713,policy,NN,O
1713,decisions,NNS,O
1713,before,IN,O
1713,passing,VBG,O
1713,the,DT,O
1713,last,JJ,O
1713,budget,NN,O
1713,of,IN,O
1713,this,DT,O
1713,tenure,NN,O
1713,of,IN,O
1713,the,DT,O
1713,government,NN,O
1713,in,IN,O
1713,its,PRP$,O
1713,session,NN,O
1713,beginning,NN,O
1713,on,IN,O
1713,March,NNP,O
1713,8,CD,O
1713,.,.,O
1714,Calling,VBG,O
1714,it,PRP,O
1714,as,IN,O
1714,an,DT,O
1714,affordable,JJ,O
1714,housing,NN,O
1714,policy,NN,O
1714,",",",",O
1714,the,DT,O
1714,government,NN,O
1714,said,VBD,O
1714,that,IN,O
1714,it,PRP,O
1714,will,MD,O
1714,have,VB,O
1714,incentives,NNS,O
1714,in,IN,O
1714,the,DT,O
1714,form,NN,O
1714,of,IN,O
1714,reduced,JJ,O
1714,change,NN,O
1714,of,IN,O
1714,land,NN,O
1714,use,NN,O
1714,(,(,O
1714,CLU,NNP,O
1714,),),O
1714,",",",",O
1714,external,JJ,O
1714,development,NN,O
1714,charges,NNS,O
1714,(,(,O
1714,EDC,NNP,O
1714,),),O
1714,and,CC,O
1714,licence,NN,O
1714,fee.,NN,O
1714,``,``,O
1715,Promoters,NNS,O
1715,can,MD,O
1715,now,RB,O
1715,construct,VB,O
1715,affordable,JJ,O
1715,houses,NNS,O
1715,for,IN,O
1715,economically,RB,O
1715,backward,JJ,O
1715,strata,NN,O
1715,of,IN,O
1715,society,NN,O
1715,.,.,O
1716,Maximum,JJ,O
1716,area,NN,O
1716,under,IN,O
1716,the,DT,O
1716,affordable,JJ,O
1716,housing,NN,O
1716,scheme,NN,O
1716,would,MD,O
1716,not,RB,O
1716,exceed,VB,O
1716,10,CD,O
1716,of,IN,O
1716,total,JJ,O
1716,gross,JJ,O
1716,area,NN,O
1716,and,CC,O
1716,minimum,JJ,O
1716,area,NN,O
1716,proposed,VBN,O
1716,is,VBZ,O
1716,five,CD,O
1716,acre,NN,O
1716,contiguous,JJ,O
1716,and,CC,O
1716,compact,JJ,O
1716,chunk,NN,O
1716,of,IN,O
1716,land,NN,O
1716,.,.,O
1717,All,DT,O
1717,such,JJ,O
1717,projects,NNS,O
1717,would,MD,O
1717,be,VB,O
1717,necessarily,RB,O
1717,required,VBN,O
1717,to,TO,O
1717,be,VB,O
1717,completed,VBN,O
1717,within,IN,O
1717,five,CD,O
1717,years,NNS,O
1717,from,IN,O
1717,date,NN,O
1717,of,IN,O
1717,issue,NN,O
1717,of,IN,O
1717,license,NN,O
1717,to,TO,O
1717,avail,VB,O
1717,these,DT,O
1717,benefits,NNS,O
1717,",",",",O
1717,'','',O
1717,the,DT,O
1717,government,NN,O
1717,said,VBD,O
1717,.,.,O
1718,According,VBG,O
1718,to,TO,O
1718,the,DT,O
1718,new,JJ,O
1718,policy,NN,O
1718,",",",",O
1718,it,PRP,O
1718,would,MD,O
1718,be,VB,O
1718,mandatory,JJ,O
1718,for,IN,O
1718,real,JJ,O
1718,estate,NN,O
1718,developer,NN,O
1718,to,TO,O
1718,provide,VB,O
1718,the,DT,O
1718,facility,NN,O
1718,of,IN,O
1718,one,CD,O
1718,built,VBN,O
1718,up,RP,O
1718,community,NN,O
1718,hall,NN,O
1718,",",",",O
1718,not,RB,O
1718,less,JJR,O
1718,than,IN,O
1718,"3,000",CD,O
1718,square,JJ,O
1718,feet,NNS,O
1718,",",",",O
1718,for,IN,O
1718,every,DT,O
1718,five,CD,O
1718,acre,NN,O
1718,of,IN,O
1718,land,NN,O
1718,",",",",O
1718,besides,IN,O
1718,one,CD,O
1718,nursery,JJ,O
1718,school,NN,O
1718,of,IN,O
1718,not,RB,O
1718,less,JJR,O
1718,than,IN,O
1718,"3,000",CD,O
1718,square,JJ,O
1718,feet,NNS,O
1718,in,IN,O
1718,the,DT,O
1718,prescribed,JJ,O
1718,area,NN,O
1718,of,IN,O
1718,the,DT,O
1718,scheme,NN,O
1718,.,.,O
1719,Super,NNP,O
1719,area,NN,O
1719,of,IN,O
1719,the,DT,O
1719,flats,NNS,O
1719,would,MD,O
1719,range,VB,O
1719,from,IN,O
1719,750,CD,O
1719,square,JJ,O
1719,feet,NNS,O
1719,to,TO,O
1719,900,CD,O
1719,square,JJ,O
1719,feet,NNS,O
1719,",",",",O
1719,it,PRP,O
1719,added,VBD,O
1719,.,.,O
1720,In,IN,O
1720,order,NN,O
1720,to,TO,O
1720,bill,NN,O
1720,Amritsar,NNP,LOCATION
1720,as,IN,O
1720,a,DT,O
1720,tourist,NN,O
1720,destination,NN,O
1720,ahead,RB,O
1720,of,IN,O
1720,elections,NNS,O
1720,",",",",O
1720,the,DT,O
1720,government,NN,O
1720,also,RB,O
1720,announced,VBD,O
1720,to,TO,O
1720,construct,VB,O
1720,a,DT,O
1720,1947,CD,O
1720,Partition,NNP,O
1720,museum,NN,O
1720,",",",",O
1720,city,NN,O
1720,museum,NN,O
1720,",",",",O
1720,cottage,NN,O
1720,emporium,NN,O
1720,of,IN,O
1720,other,JJ,O
1720,states,NNS,O
1720,",",",",O
1720,coffee,NN,O
1720,shop,NN,O
1720,on,IN,O
1720,PPP,NNP,O
1720,mode.,NN,O
1720,``,``,O
1721,The,DT,O
1721,Town,NNP,LOCATION
1721,Hall,NNP,LOCATION
1721,building,NN,O
1721,became,VBD,O
1721,vacant,JJ,O
1721,after,IN,O
1721,municipal,JJ,O
1721,office,NN,O
1721,was,VBD,O
1721,shifted,VBN,O
1721,to,TO,O
1721,new,JJ,O
1721,building,NN,O
1721,",",",",O
1721,'','',O
1721,the,DT,O
1721,cabinet,NN,O
1721,note,NN,O
1721,said,VBD,O
1721,.,.,O
1722,The,DT,O
1722,government,NN,O
1722,reiterated,VBD,O
1722,its,PRP$,O
1722,committment,NN,O
1722,to,TO,O
1722,provide,VB,O
1722,free,JJ,O
1722,pilgrimage,NN,O
1722,to,TO,O
1722,people,NNS,O
1722,desirous,JJ,O
1722,of,IN,O
1722,visiting,VBG,O
1722,holy,JJ,O
1722,places,NNS,O
1722,like,IN,O
1722,Nanded,NNP,LOCATION
1722,Sahib,NNP,LOCATION
1722,",",",",O
1722,Ajmer,NNP,LOCATION
1722,Sharif,NNP,LOCATION
1722,",",",",O
1722,Varanasi,NNP,LOCATION
1722,",",",",O
1722,Mata,NNP,LOCATION
1722,Vaishno,NNP,LOCATION
1722,Devi,NNP,LOCATION
1722,and,CC,O
1722,others,NNS,O
1722,",",",",O
1722,at,IN,O
1722,a,DT,O
1722,cost,NN,O
1722,of,IN,O
1722,Rs,NNP,O
1722,46,CD,O
1722,.,.,O
1723,5,CD,O
1723,crore,NN,O
1723,.,.,O
1724,The,DT,O
1724,cabinet,NN,O
1724,also,RB,O
1724,gave,VBD,O
1724,approval,NN,O
1724,to,TO,O
1724,accept,VB,O
1724,the,DT,O
1724,recommendations,NNS,O
1724,of,IN,O
1724,cabinet,NN,O
1724,sub,NN,O
1724,committee,NN,O
1724,to,TO,O
1724,form,VB,O
1724,a,DT,O
1724,uniform,JJ,O
1724,policy,NN,O
1724,for,IN,O
1724,creation,NN,O
1724,of,IN,O
1724,steel,NN,O
1724,silos,NNS,O
1724,for,IN,O
1724,storage,NN,O
1724,of,IN,O
1724,food,NN,O
1724,grains,NNS,O
1724,in,IN,O
1724,the,DT,O
1724,state.,NN,O
1724,``,``,O
1725,Food,NN,O
1725,and,CC,O
1725,civil,JJ,O
1725,supplies,NNS,O
1725,department,NN,O
1725,would,MD,O
1725,make,VB,O
1725,all,PDT,O
1725,the,DT,O
1725,decisions,NNS,O
1725,regarding,VBG,O
1725,construction,NN,O
1725,of,IN,O
1725,silos,NN,O
1725,",",",",O
1725,PUNGRAIN,NNP,ORGANIZATION
1725,would,MD,O
1725,be,VB,O
1725,the,DT,O
1725,nodal,JJ,O
1725,agency,NN,O
1725,and,CC,O
1725,the,DT,O
1725,government,NN,O
1725,land,NN,O
1725,available,JJ,O
1725,with,IN,O
1725,the,DT,O
1725,department,NN,O
1725,would,MD,O
1725,be,VB,O
1725,utilised,VBN,O
1725,for,IN,O
1725,the,DT,O
1725,construction,NN,O
1725,of,IN,O
1725,silos,NN,O
1725,.,.,O
1726,If,IN,O
1726,needed,VBN,O
1726,",",",",O
1726,land,RBR,O
1726,available,JJ,O
1726,with,IN,O
1726,other,JJ,O
1726,departments,NNS,O
1726,like,IN,O
1726,cooperation,NN,O
1726,",",",",O
1726,rural,JJ,O
1726,development,NN,O
1726,and,CC,O
1726,panchayati,NN,O
1726,raj,NN,O
1726,and,CC,O
1726,Punjab,NNP,ORGANIZATION
1726,Mandi,NNP,ORGANIZATION
1726,Board,NNP,ORGANIZATION
1726,would,MD,O
1726,also,RB,O
1726,be,VB,O
1726,taken,VBN,O
1726,on,IN,O
1726,lease,NN,O
1726,by,IN,O
1726,PUNGRAIN,NNP,ORGANIZATION
1726,with,IN,O
1726,mutual,JJ,O
1726,consent,NN,O
1726,",",",",O
1726,'','',O
1726,it,PRP,O
1726,said,VBD,O
1726,.,.,O
1727,In,IN,O
1727,order,NN,O
1727,to,TO,O
1727,steer,VB,O
1727,clear,JJ,O
1727,of,IN,O
1727,allegations,NNS,O
1727,of,IN,O
1727,political,JJ,O
1727,patronage,NN,O
1727,to,TO,O
1727,illegal,VB,O
1727,mining,NN,O
1727,in,IN,O
1727,the,DT,O
1727,state,NN,O
1727,",",",",O
1727,the,DT,O
1727,government,NN,O
1727,announced,VBD,O
1727,amending,VBG,O
1727,Punjab,NNP,O
1727,Minor,NNP,O
1727,Mineral,NNP,O
1727,Rules,NNP,O
1727,2013,CD,O
1727,for,IN,O
1727,constituting,VBG,O
1727,district,NN,O
1727,mineral,NN,O
1727,foundation,NN,O
1727,and,CC,O
1727,state,NN,O
1727,mineral,NN,O
1727,foundation.,NN,O
1727,``,``,O
1728,Now,RB,O
1728,",",",",O
1728,it,PRP,O
1728,would,MD,O
1728,be,VB,O
1728,the,DT,O
1728,responsibility,NN,O
1728,of,IN,O
1728,land,NN,O
1728,owner,NN,O
1728,to,TO,O
1728,inform,VB,O
1728,the,DT,O
1728,district,NN,O
1728,mining,VBG,O
1728,officer,NN,O
1728,of,IN,O
1728,any,DT,O
1728,illegal,JJ,O
1728,mining,NN,O
1728,taking,VBG,O
1728,place,NN,O
1728,on,IN,O
1728,his,PRP$,O
1728,land,NN,O
1728,",",",",O
1728,'','',O
1728,it,PRP,O
1728,said,VBD,O
1728,.,.,O
1729,The,DT,O
1729,cabinet,NN,O
1729,also,RB,O
1729,decided,VBD,O
1729,to,TO,O
1729,impose,VB,O
1729,a,DT,O
1729,tax,NN,O
1729,on,IN,O
1729,export,NN,O
1729,of,IN,O
1729,minor,JJ,O
1729,minerals,NNS,O
1729,from,IN,O
1729,the,DT,O
1729,state,NN,O
1729,of,IN,O
1729,Rs,NNP,O
1729,"4,000",CD,O
1729,per,IN,O
1729,trolley,NN,O
1729,",",",",O
1729,Rs,NNP,O
1729,"7,000",CD,O
1729,per,IN,O
1729,truck,NN,O
1729,and,CC,O
1729,Rs,NNP,O
1729,"10,000",CD,O
1729,per,IN,O
1729,large,JJ,O
1729,truck,NN,O
1729,carrying,VBG,O
1729,minor,JJ,O
1729,minerals,NNS,O
1729,outside,IN,O
1729,the,DT,O
1729,state,NN,O
1729,.,.,O
1730,The,DT,O
1730,cabinet,NN,O
1730,also,RB,O
1730,gave,VBD,O
1730,green,JJ,O
1730,signal,NN,O
1730,for,IN,O
1730,filling,VBG,O
1730,200,CD,O
1730,posts,NNS,O
1730,of,IN,O
1730,medical,JJ,O
1730,officers,NNS,O
1730,(,(,O
1730,MBBS,NNP,O
1730,),),O
1730,out,IN,O
1730,of,IN,O
1730,vacant,JJ,O
1730,316,CD,O
1730,posts,NNS,O
1730,of,IN,O
1730,medical,JJ,O
1730,officers,NNS,O
1730,(,(,O
1730,specialists,NNS,O
1730,),),O
1730,.,.,O
1731,These,DT,O
1731,200,CD,O
1731,posts,NNS,O
1731,would,MD,O
1731,be,VB,O
1731,adjusted,VBN,O
1731,against,IN,O
1731,the,DT,O
1731,posts,NNS,O
1731,of,IN,O
1731,MBBS,NNP,O
1731,doctors,NNS,O
1731,who,WP,O
1731,would,MD,O
1731,be,VB,O
1731,retiring,VBG,O
1731,in,IN,O
1731,future,JJ,O
1731,or,CC,O
1731,posts,NNS,O
1731,falling,VBG,O
1731,vacant,JJ,O
1731,due,JJ,O
1731,to,TO,O
1731,any,DT,O
1731,other,JJ,O
1731,reason,NN,O
1731,.,.,O
1732,Agency,NN,O
1732,to,TO,O
1732,survey,NN,O
1732,4,CD,O
1732,.,.,O
1733,5,CD,O
1733,L,JJ,O
1733,people,NNS,O
1733,on,IN,O
1733,popularity,NN,O
1733,of,IN,O
1733,schemes,JJ,O
1733,.,.,O
1733,The,DT,O
1733,cabinet,NN,O
1733,approved,VBD,O
1733,to,TO,O
1733,hire,VB,O
1733,the,DT,O
1733,services,NNS,O
1733,of,IN,O
1733,an,DT,O
1733,agency,NN,O
1733,for,IN,O
1733,conducting,VBG,O
1733,impact,JJ,O
1733,assessment,NN,O
1733,study,NN,O
1733,of,IN,O
1733,the,DT,O
1733,various,JJ,O
1733,schemes,NNS,O
1733,and,CC,O
1733,programs,NNS,O
1733,of,IN,O
1733,the,DT,O
1733,state,NN,O
1733,government,NN,O
1733,.,.,O
1734,The,DT,O
1734,agency,NN,O
1734,would,MD,O
1734,conduct,VB,O
1734,an,DT,O
1734,assessment,NN,O
1734,study,NN,O
1734,from,IN,O
1734,April,NNP,O
1734,to,TO,O
1734,December,NNP,O
1734,2016,CD,O
1734,by,IN,O
1734,randomly,RB,O
1734,reaching,VBG,O
1734,out,IN,O
1734,to,TO,O
1734,4,CD,O
1734,.,.,O
1735,5,CD,O
1735,lakh,JJ,O
1735,people,NNS,O
1735,personally,RB,O
1735,and,CC,O
1735,contacting,VBG,O
1735,15,CD,O
1735,lakh,JJ,O
1735,people,NNS,O
1735,.,.,O
1736,100,CD,O
1736,video,NN,O
1736,vans,NNS,O
1736,to,TO,O
1736,assess,VB,O
1736,popularity,NN,O
1736,before,IN,O
1736,polls,NNS,O
1736,?,.,O
1736,The,DT,O
1736,cabinet,NN,O
1736,also,RB,O
1736,gave,VBD,O
1736,nod,NNS,O
1736,to,TO,O
1736,hire,VB,O
1736,100,CD,O
1736,video,NN,O
1736,vans,NNS,O
1736,for,IN,O
1736,creating,VBG,O
1736,awareness,NN,O
1736,amongst,IN,O
1736,the,DT,O
1736,people,NNS,O
1736,regarding,VBG,O
1736,the,DT,O
1736,policies,NNS,O
1736,and,CC,O
1736,schemes,NNS,O
1736,of,IN,O
1736,the,DT,O
1736,state,NN,O
1736,government,NN,O
1736,besides,IN,O
1736,informing,VBG,O
1736,them,PRP,O
1736,about,IN,O
1736,the,DT,O
1736,rich,JJ,O
1736,historical,JJ,O
1736,and,CC,O
1736,cultural,JJ,O
1736,legacy,NN,O
1736,of,IN,O
1736,the,DT,O
1736,state,NN,O
1736,.,.,O
1737,These,DT,O
1737,video,NN,O
1737,vans,NNS,O
1737,would,MD,O
1737,be,VB,O
1737,equipped,VBN,O
1737,with,IN,O
1737,all,PDT,O
1737,the,DT,O
1737,modern,JJ,O
1737,mass,NN,O
1737,media,NNS,O
1737,gadgets,NNS,O
1737,like,IN,O
1737,LED,NNP,O
1737,screens,NNS,O
1737,",",",",O
1737,sound,JJ,O
1737,systems,NNS,O
1737,",",",",O
1737,video,NN,O
1737,players,NNS,O
1737,",",",",O
1737,Wi,NNP,O
1737,Fi,NNP,O
1737,connectivity,NN,O
1737,and,CC,O
1737,public,JJ,O
1737,address,NN,O
1737,system,NN,O
1737,and,CC,O
1737,screen,JJ,O
1737,video,NN,O
1737,films,NNS,O
1737,between,IN,O
1737,April,NNP,O
1737,and,CC,O
1737,December,NNP,O
1737,2016,CD,O
1737,depicting,VBG,O
1737,the,DT,O
1737,various,JJ,O
1737,development,NN,O
1737,projects,NNS,O
1737,",",",",O
1737,schemes,NNS,O
1737,undertaken,VBN,O
1737,by,IN,O
1737,the,DT,O
1737,state,NN,O
1737,and,CC,O
1737,information,NN,O
1737,regarding,VBG,O
1737,rich,JJ,O
1737,cultural,JJ,O
1737,heritage,NN,O
1737,of,IN,O
1737,the,DT,O
1737,state,NN,O
1737,.,.,O
1738,Punjab,NNP,ORGANIZATION
1738,Bhaichara,NNP,ORGANIZATION
1738,Taalmel,NNP,ORGANIZATION
1738,Council,NNP,ORGANIZATION
1738,The,DT,O
1738,cabinet,NN,O
1738,also,RB,O
1738,decided,VBD,O
1738,to,TO,O
1738,constitute,VB,O
1738,a,DT,O
1738,Punjab,NNP,ORGANIZATION
1738,Bhaichara,NNP,ORGANIZATION
1738,Taalmel,NNP,ORGANIZATION
1738,Council,NNP,ORGANIZATION
1738,to,TO,O
1738,flourish,VB,O
1738,Punjabi,NNP,O
1738,culture,NN,O
1738,in,IN,O
1738,India,NNP,LOCATION
1738,and,CC,O
1738,abroad,RB,O
1738,besides,IN,O
1738,for,IN,O
1738,exchange,NN,O
1738,of,IN,O
1738,cultural,JJ,O
1738,heritage,NN,O
1738,.,.,O
1739,The,DT,O
1739,board,NN,O
1739,",",",",O
1739,which,WDT,O
1739,would,MD,O
1739,consist,VB,O
1739,of,IN,O
1739,10,CD,O
1739,members,NNS,O
1739,",",",",O
1739,would,MD,O
1739,hold,VB,O
1739,debates,NNS,O
1739,",",",",O
1739,deliberations,NNS,O
1739,and,CC,O
1739,interactive,JJ,O
1739,sessions,NNS,O
1739,of,IN,O
1739,Punjabi,NNP,O
1739,theorists,NNS,O
1739,",",",",O
1739,thinkers,NNS,O
1739,and,CC,O
1739,historians,NNS,O
1739,to,TO,O
1739,promote,VB,O
1739,multiple,JJ,O
1739,development,NN,O
1739,of,IN,O
1739,Punjabi,NNP,O
1739,language,NN,O
1739,and,CC,O
1739,Punjabi,NNP,O
1739,creations,NNS,O
1739,.,.,O
1740,Ajmer,NNP,LOCATION
1740,:,:,O
1740,The,DT,O
1740,marble,JJ,O
1740,city,NN,O
1740,",",",",O
1740,Kishangarh,NNP,LOCATION
1740,",",",",O
1740,which,WDT,O
1740,is,VBZ,O
1740,reeling,VBG,O
1740,under,IN,O
1740,drinking,NN,O
1740,water,NN,O
1740,crisis,NN,O
1740,",",",",O
1740,will,MD,O
1740,soon,RB,O
1740,get,VB,O
1740,some,DT,O
1740,relief,NN,O
1740,.,.,O
1741,Currently,RB,O
1741,",",",",O
1741,the,DT,O
1741,residents,NNS,O
1741,get,VBP,O
1741,water,NN,O
1741,supply,NN,O
1741,once,RB,O
1741,in,IN,O
1741,72,CD,O
1741,to,TO,O
1741,84,CD,O
1741,hours,NNS,O
1741,.,.,O
1742,The,DT,O
1742,water,NN,O
1742,is,VBZ,O
1742,supplied,VBN,O
1742,from,IN,O
1742,the,DT,O
1742,Bisalpur,NNP,LOCATION
1742,Dam,NNP,LOCATION
1742,.,.,O
1743,According,VBG,O
1743,to,TO,O
1743,officials,NNS,O
1743,",",",",O
1743,soon,RB,O
1743,the,DT,O
1743,residents,NNS,O
1743,will,MD,O
1743,get,VB,O
1743,water,NN,O
1743,supply,NN,O
1743,in,IN,O
1743,24,CD,O
1743,to,TO,O
1743,48,CD,O
1743,hours,NNS,O
1743,.,.,O
1744,Recently,RB,O
1744,",",",",O
1744,chief,JJ,O
1744,minister,NN,O
1744,Vasundhara,NNP,PERSON
1744,Raje,NNP,PERSON
1744,had,VBD,O
1744,announced,VBN,O
1744,a,DT,O
1744,project,NN,O
1744,worth,JJ,O
1744,Rs,NNP,O
1744,185,CD,O
1744,.,.,O
1745,20,CD,O
1745,crore,NN,O
1745,.,.,O
1746,The,DT,O
1746,officials,NNS,O
1746,of,IN,O
1746,water,NN,O
1746,works,NNS,O
1746,department,NN,O
1746,have,VBP,O
1746,started,VBN,O
1746,work,NN,O
1746,on,IN,O
1746,the,DT,O
1746,project,NN,O
1746,'s,POS,O
1746,first,JJ,O
1746,phase,NN,O
1746,which,WDT,O
1746,will,MD,O
1746,cost,VB,O
1746,Rs,NNP,O
1746,69,CD,O
1746,crore.,NN,O
1746,``,``,O
1747,A,DT,O
1747,second,JJ,O
1747,hand,NN,O
1747,pipeline,NN,O
1747,was,VBD,O
1747,laid,VBN,O
1747,in,IN,O
1747,2002,CD,O
1747,3,CD,O
1747,when,WRB,O
1747,the,DT,O
1747,construction,NN,O
1747,of,IN,O
1747,four,CD,O
1747,lane,JJ,O
1747,national,JJ,O
1747,highway,NN,O
1747,had,VBD,O
1747,started,VBN,O
1747,",",",",O
1747,and,CC,O
1747,so,RB,O
1747,the,DT,O
1747,pipeline,NN,O
1747,is,VBZ,O
1747,prone,VBN,O
1747,to,TO,O
1747,leakages,NNS,O
1747,",",",",O
1747,'','',O
1747,said,VBD,O
1747,an,DT,O
1747,official,NN,O
1747,.,.,O
1748,A,DT,O
1748,source,NN,O
1748,said,VBD,O
1748,",",",",O
1748,``,``,O
1748,In,IN,O
1748,most,JJS,O
1748,of,IN,O
1748,the,DT,O
1748,marble,JJ,O
1748,market,NN,O
1748,region,NN,O
1748,",",",",O
1748,people,NNS,O
1748,either,CC,O
1748,collect,JJ,O
1748,water,NN,O
1748,from,IN,O
1748,handpumps,NN,O
1748,or,CC,O
1748,buy,VB,O
1748,it,PRP,O
1748,on,IN,O
1748,high,JJ,O
1748,cost,NN,O
1748,.,.,O
1749,The,DT,O
1749,new,JJ,O
1749,project,NN,O
1749,will,MD,O
1749,also,RB,O
1749,provide,VB,O
1749,water,NN,O
1749,to,TO,O
1749,upcoming,VBG,O
1749,colonies,NNS,O
1749,in,IN,O
1749,this,DT,O
1749,town,NN,O
1749,as,RB,O
1749,well,RB,O
1749,as,IN,O
1749,to,TO,O
1749,the,DT,O
1749,Silora,NNP,LOCATION
1749,industrial,JJ,LOCATION
1749,area.,NN,LOCATION
1749,``,``,O
1750,The,DT,O
1750,department,NN,O
1750,released,VBD,O
1750,the,DT,O
1750,work,NN,O
1750,order,NN,O
1750,for,IN,O
1750,laying,VBG,O
1750,steel,NN,O
1750,pipeline,NN,O
1750,from,IN,O
1750,Nasirabad,NNP,LOCATION
1750,to,TO,O
1750,Kishangarh,NNP,LOCATION
1750,costing,VBG,O
1750,Rs,NNP,O
1750,69,CD,O
1750,crore.,NN,O
1750,``,``,O
1751,This,DT,O
1751,is,VBZ,O
1751,the,DT,O
1751,first,JJ,O
1751,phase,NN,O
1751,of,IN,O
1751,the,DT,O
1751,project,NN,O
1751,in,IN,O
1751,which,WDT,O
1751,a,DT,O
1751,steel,NN,O
1751,pipeline,NN,O
1751,will,MD,O
1751,be,VB,O
1751,laid,VBN,O
1751,over,IN,O
1751,26,CD,O
1751,kilometre,JJ,O
1751,area,NN,O
1751,",",",",O
1751,'','',O
1751,said,VBD,O
1751,Sunil,NNP,PERSON
1751,Singhal,NNP,PERSON
1751,",",",",O
1751,superintendent,JJ,O
1751,engineer,NN,O
1751,of,IN,O
1751,the,DT,O
1751,department,NN,O
1751,.,.,O
1752,He,PRP,O
1752,added,VBD,O
1752,that,IN,O
1752,Kishangarh,NNP,LOCATION
1752,MLA,NNP,O
1752,Bhagirath,NNP,PERSON
1752,Chodhuary,NNP,PERSON
1752,tried,VBD,O
1752,to,TO,O
1752,bring,VB,O
1752,water,NN,O
1752,to,TO,O
1752,the,DT,O
1752,town,NN,O
1752,.,.,O
1753,Sources,NNS,O
1753,said,VBD,O
1753,that,IN,O
1753,the,DT,O
1753,pipeline,NN,O
1753,bringing,VBG,O
1753,water,NN,O
1753,to,TO,O
1753,Kishangarh,NNP,LOCATION
1753,has,VBZ,O
1753,leakages,NNS,O
1753,and,CC,O
1753,requires,VBZ,O
1753,to,TO,O
1753,be,VB,O
1753,replaced.,VBN,O
1753,``,``,O
1754,The,DT,O
1754,project,NN,O
1754,has,VBZ,O
1754,been,VBN,O
1754,initiated,VBN,O
1754,keeping,VBG,O
1754,in,IN,O
1754,view,NN,O
1754,growing,VBG,O
1754,demand,NN,O
1754,of,IN,O
1754,water,NN,O
1754,and,CC,O
1754,therefore,RB,O
1754,",",",",O
1754,a,DT,O
1754,water,NN,O
1754,distribution,NN,O
1754,system,NN,O
1754,will,MD,O
1754,be,VB,O
1754,made,VBN,O
1754,in,IN,O
1754,which,WDT,O
1754,there,EX,O
1754,would,MD,O
1754,be,VB,O
1754,14,CD,O
1754,new,JJ,O
1754,water,NN,O
1754,tanks,NNS,O
1754,for,IN,O
1754,storage,NN,O
1754,of,IN,O
1754,water,NN,O
1754,",",",",O
1754,'','',O
1754,Singhal,NNP,PERSON
1754,said,VBD,O
1754,.,.,O
1755,He,PRP,O
1755,added,VBD,O
1755,that,IN,O
1755,at,IN,O
1755,present,JJ,O
1755,",",",",O
1755,the,DT,O
1755,old,JJ,O
1755,pipeline,NN,O
1755,is,VBZ,O
1755,supplying,VBG,O
1755,about,IN,O
1755,160,CD,O
1755,lakh,JJ,O
1755,litres,NNS,O
1755,of,IN,O
1755,water,NN,O
1755,to,TO,O
1755,Kishangarh,NNP,LOCATION
1755,.,.,O
1756,This,DT,O
1756,supply,NN,O
1756,will,MD,O
1756,increase,VB,O
1756,by,IN,O
1756,20,CD,O
1756,lakh,NN,O
1756,litres,NNS,O
1756,after,IN,O
1756,the,DT,O
1756,implementation,NN,O
1756,of,IN,O
1756,this,DT,O
1756,project.,NN,O
1756,``,``,O
1757,We,PRP,O
1757,are,VBP,O
1757,facing,VBG,O
1757,drinking,VBG,O
1757,water,NN,O
1757,crisis,NN,O
1757,in,IN,O
1757,the,DT,O
1757,industrial,JJ,O
1757,area,NN,O
1757,as,RB,O
1757,well,RB,O
1757,as,IN,O
1757,in,IN,O
1757,the,DT,O
1757,marble,JJ,O
1757,market,NN,O
1757,.,.,O
1758,We,PRP,O
1758,hope,VBP,O
1758,that,IN,O
1758,the,DT,O
1758,upcoming,JJ,O
1758,summer,NN,O
1758,season,NN,O
1758,will,MD,O
1758,be,VB,O
1758,good,JJ,O
1758,in,IN,O
1758,term,NN,O
1758,of,IN,O
1758,water,NN,O
1758,supply,NN,O
1758,",",",",O
1758,'','',O
1758,said,VBD,O
1758,Suresh,NNP,PERSON
1758,Sharma,NNP,PERSON
1758,",",",",O
1758,the,DT,O
1758,president,NN,O
1758,of,IN,O
1758,the,DT,O
1758,Silora,NNP,ORGANIZATION
1758,Industrial,NNP,ORGANIZATION
1758,Association,NNP,ORGANIZATION
1758,.,.,O
1759,Ponda,NNP,LOCATION
1759,:,:,O
